Timestamp,UserID,TaskID,ProblemCount,FeedbackLevel,CustomTaskID,AdvancedFeedback,Problems
"22.01.2025, 14:33:43", 1696, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:33:49 PM", 1692, 15, -1, ADVANCED, 0,false, "Compilation failed: ./Rec/de/tubs/isf/TaskMasterGui.java:83: error: ')' expected    			if (not isInTheFuture(localDate)) {    			       ^ /Rec/de/tubs/isf/TaskMasterGui.java:83: error: ';' expected    			if (not isInTheFuture(localDate)) {    			                                ^ /Rec/de/tubs/isf/TaskMasterGui.java:86: error: 'else' without 'if'    			} else {}    			  ^ /Rec/de/tubs/isf/TaskMasterGui.java:83: error: cannot find symbol    			if (not isInTheFuture(localDate)) {    			    ^  symbol:   variable not  location: class TaskMasterGui  errors /Rec/de/tubs/isf/TaskMasterGui.java:83: error: ')' expected    			if (not isInTheFuture(localDate)) {    			       ^ /Rec/de/tubs/isf/TaskMasterGui.java:83: error: ';' expected    			if (not isInTheFuture(localDate)) {    			                                ^ /Rec/de/tubs/isf/TaskMasterGui.java:86: error: 'else' without 'if'    			} else {}    			  ^  errors"
"22.01.2025, 14:33:49", 1705, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 2:33:52 PM", 1695, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 2:33:53 PM", 1704, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 14:33:56", 1698, 15, 24, ADVANCED, 0,true, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:33:58 PM", 1701, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 2:34:12 PM", 1700, 15, 24, ADVANCED, 0,true, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:34:13 PM", 1692, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:34:26 PM", 1689, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 14:34:26", 1696, 15, 24, ADVANCED, 0,true, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:34:29 PM", 1709, 15, -1, ADVANCED, 0,false, "Compilation failed: ./Rec/de/tubs/isf/TaskMasterGui.java:87: error: cannot find symbol    			TaskTreeNode new_task = new TaskTreeNode(newTaskTitle, DESC, localDate);    			                                                       ^  symbol:   variable DESC  location: class TaskMasterGui  error /Rec/de/tubs/isf/TaskMasterGui.java:87: error: cannot find symbol    			TaskTreeNode new_task = new TaskTreeNode(newTaskTitle, DESC, localDate);    			                                                       ^  symbol:   variable DESC  location: class TaskMasterGui  error"
"22.01.2025, 14:34:45", 1705, 15, 24, ADVANCED, 0,false, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:34:55 PM", 1700, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 14:34:56", 1698, 15, -1, ADVANCED, 0,false, "Compilation failed: ./Rec/de/tubs/isf/TaskMasterApp.java:5: error: modifier final not allowed here    final private TaskMasterApp() {                  ^  error"
"22.01.2025, 14:34:56", 1690, 15, 24, ADVANCED, 0,true, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:35:14 PM", 1709, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 14:35:14", 1698, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:35:15 PM", 1689, 15, 22, ADVANCED, 0,false, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:35:21 PM", 1701, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 14:35:34", 1698, 15, 24, ADVANCED, 0,true, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 14:35:39", 1702, 15, -1, ADVANCED, 0,false, "Compilation failed: ./Rec/de/tubs/isf/TaskTreeNode.java:58: error: bad operand types for binary operator '>='     return (date >= o.date) && (title == o.title);                  ^  first type:  LocalDate  second type: LocalDate  error /Rec/de/tubs/isf/TaskTreeNode.java:58: error: bad operand types for binary operator '>='     return (date >= o.date) && (title == o.title);                  ^  first type:  LocalDate  second type: LocalDate  error /Rec/de/tubs/isf/TaskTreeNode.java:58: error: bad operand types for binary operator '>='     return (date >= o.date) && (title == o.title);                  ^  first type:  LocalDate  second type: LocalDate  error"
"22.01.2025, 2:35:41 PM", 1709, 15, 22, ADVANCED, 0,false, "LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:35:41 PM", 1700, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:35:52 PM", 1701, 15, 24, ADVANCED, 0,false, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 14:36:07", 1698, 15, 23, ADVANCED, 0,true, "LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 14:36:08", 1690, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:36:22 PM", 1694, 15, 24, ADVANCED, 0,true, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 14:36:24", 1691, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 14:36:29", 1690, 15, 23, ADVANCED, 0,true, "LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 14:36:31", 1702, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:36:42 PM", 1700, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:36:46 PM", 1707, 15, -1, ADVANCED, 0,false, "Compilation failed: ./Rec/de/tubs/isf/TaskMasterGui.java:98: error: cannot find symbol    			Collections.sort(sortedTaskNodes.reverseOrder());    			                                ^  symbol:   method reverseOrder()  location: variable sortedTaskNodes of type ArrayList<TaskTreeNode>  error /Rec/de/tubs/isf/TaskMasterGui.java:98: error: cannot find symbol    			Collections.sort(sortedTaskNodes.reverseOrder());    			                                ^  symbol:   method reverseOrder()  location: variable sortedTaskNodes of type ArrayList<TaskTreeNode>  error"
"22.01.2025, 2:36:50 PM", 1714, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:36:51 PM", 1695, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 14:36:58", 1696, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:37:23 PM", 1707, 15, 24, ADVANCED, 0,false, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 14:37:30", 1705, 15, 24, ADVANCED, 0,false, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:37:30 PM", 1692, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 2:37:41 PM", 1693, 15, 24, ADVANCED, 0,false, "ClassWithOnlyPrivateConstructorsShouldBeFinal;LocalVariableNamingConventions;LocalVariableNamingConventions;MethodNamingConventions;MethodNamingConventions;MethodNamingConventions;SuspiciousEqualsMethodName;CompareObjectsWithEquals;ControlStatementBraces;EmptyCatchBlock;EmptyControlStatement;ForLoopShouldBeWhileLoop;SingularField;UncommentedEmptyMethodBody;UnusedLocalVariable;UnusedLocalVariable;UnusedPrivateField;UnusedPrivateMethod;UseEqualsToCompareStrings;UselessOverridingMethod;OneDeclarationPerLine;OneDeclarationPerLine;UnnecessaryImport;UselessParentheses"
"22.01.2025, 2:37:42 PM", 1704, 15, 0, ADVANCED, 0,true, ""
"22.01.2025, 14:37:42", 1697, 15, 0, ADVANCED, 0,false, ""
"22.01.2025, 14:37:48", 1690, 15, 0, ADVANCED, 0,true, ""
